protein-cropland,14420.242519291716
protein-pasture,138825.6806834186
dairy-cropland,391.66482320926474
dairy-pasture,24779.866316581385
fruit-orchard-vineyard,335.267
fruit-berry-melon,371.304
vegetable-speciality,794.5330000000002
vegetables-field,105.39999999999999
grain,1661.445288163288
oil,0.0
sugar,0.0
row-crops,1317496.948252603
