protein-cropland,464.89706311150263
protein-pasture,2761.0485940370195
dairy-cropland,12.626960038326494
dairy-pasture,492.83687799698464
fruit-orchard-vineyard,19.743011196
fruit-berry-melon,31.658181094000003
vegetable-speciality,155.11290631199995
vegetables-field,1.66528289
grain,18.351781252911323
oil,0.0
sugar,0.0
row-crops,70093.1513445628
